,date,high_temp_actual,high_temp_historical_avg,high_temp_record,low_temp_actual,low_temp_historical_avg,low_temp_record,avg_temp_actual,avg_temp_historical_avg,avg_temp_record,precipitation_actual,precipitation_historical_avg,precipitation_record,dew_point_actual,dew_point_historical_avg,dew_point_record,high_dew_point_actual,high_dew_point_historical_avg,high_dew_point_record,low_dew_point_actual,low_dew_point_historical_avg,low_dew_point_record,avg_dew_point_actual,avg_dew_point_historical_avg,avg_dew_point_record,max_wind_speed_actual,max_wind_speed_historical_avg,max_wind_speed_record,visibility_actual,visibility_historical_avg,visibility_record,sea_pressure_actual,sea_pressure_historical_avg,sea_pressure_record
2799,1997-9-8,88,88,103,73,68,50,79.7,78,-,0.00,0.10,-,70.78,-,-,73,-,-,68,-,-,70.78,-,-,13,-,-,7,-,-,29.69,-,-
2800,1997-9-1,95,90,106,72,70,52,82.55,80,-,0.00,0.10,-,72.32,-,-,77,-,-,70,-,-,72.32,-,-,9,-,-,7,-,-,29.83,-,-
2801,1997-9-2,95,90,103,81,70,54,89.91,80,-,0.00,0.11,-,72.55,-,-,75,-,-,70,-,-,72.55,-,-,9,-,-,7,-,-,29.86,-,-
2802,1997-9-13,91,87,102,59,66,43,75.91,76,-,0.00,0.11,-,58.91,-,-,63,-,-,55,-,-,58.91,-,-,12,-,-,10,-,-,29.87,-,-
2803,1997-9-15,95,86,100,72,65,46,82.17,75,-,0.00,0.11,-,65,-,-,68,-,-,63,-,-,65,-,-,12,-,-,7,-,-,29.83,-,-
2804,1997-9-19,97,84,100,70,63,45,84.45,74,-,0.00,0.10,-,64.77,-,-,68,-,-,63,-,-,64.77,-,-,15,-,-,7,-,-,29.75,-,-
2805,1997-9-18,97,85,98,68,64,50,81.61,74,-,0.00,0.10,-,66.78,-,-,70,-,-,64,-,-,66.78,-,-,12,-,-,7,-,-,29.78,-,-
2806,1997-9-12,88,87,100,59,66,43,72.32,77,-,0.00,0.11,-,56.91,-,-,59,-,-,55,-,-,56.91,-,-,12,-,-,10,-,-,29.83,-,-
2807,1997-9-14,91,86,103,66,65,46,79.39,76,-,0.00,0.10,-,61.61,-,-,64,-,-,59,-,-,61.61,-,-,10,-,-,7,-,-,29.9,-,-
2808,1997-9-20,97,84,102,70,63,46,81.79,73,-,0.00,0.09,-,67.38,-,-,70,-,-,63,-,-,67.38,-,-,20,-,-,7,-,-,29.89,-,-
2809,1997-9-16,99,86,103,70,65,45,84.26,75,-,0.00,0.10,-,65,-,-,68,-,-,63,-,-,65,-,-,14,-,-,7,-,-,29.71,-,-
2810,1997-9-11,84,87,98,57,67,48,71.09,77,-,0.00,0.11,-,54,-,-,57,-,-,50,-,-,54,-,-,7,-,-,20,-,-,29.78,-,-
2811,1997-9-17,82,85,100,70,64,47,76.92,75,-,0.00,0.10,-,67.25,-,-,72,-,-,64,-,-,67.25,-,-,14,-,-,7,-,-,29.75,-,-
2812,1997-9-22,82,83,98,63,62,42,72.57,73,-,0.00,0.11,-,56.04,-,-,59,-,-,54,-,-,56.04,-,-,10,-,-,10,-,-,29.9,-,-
2813,1997-9-27,86,81,98,57,60,37,71.74,71,-,0.00,0.12,-,57.13,-,-,64,-,-,50,-,-,57.13,-,-,9,-,-,10,-,-,29.66,-,-
2814,1997-9-24,66,83,95,63,61,42,63.95,72,-,0.00,0.11,-,62.46,-,-,63,-,-,61,-,-,62.46,-,-,13,-,-,7,-,-,29.63,-,-
2815,1997-9-25,82,82,96,63,61,43,69.96,71,-,0.00,0.12,-,58.12,-,-,63,-,-,52,-,-,58.12,-,-,15,-,-,20,-,-,29.66,-,-
2816,1997-9-30,91,80,99,63,59,42,75.61,69,-,0.00,0.12,-,60.04,-,-,66,-,-,52,-,-,60.04,-,-,8,-,-,10,-,-,29.74,-,-
2817,1997-9-21,84,84,100,66,62,46,73.7,73,-,0.00,0.09,-,59.78,-,-,63,-,-,57,-,-,59.78,-,-,14,-,-,15,-,-,29.95,-,-
2818,1997-9-29,88,81,101,54,59,38,70.09,70,-,0.00,0.12,-,50.39,-,-,54,-,-,45,-,-,50.39,-,-,12,-,-,20,-,-,29.75,-,-
2819,1997-9-28,88,81,100,61,59,40,73.82,70,-,0.00,0.12,-,58.95,-,-,63,-,-,50,-,-,58.95,-,-,18,-,-,10,-,-,29.66,-,-
2820,1997-9-26,88,82,99,61,60,42,72.91,71,-,0.00,0.12,-,57.13,-,-,61,-,-,54,-,-,57.13,-,-,12,-,-,20,-,-,29.72,-,-
2821,1997-9-23,72,83,98,0,62,44,67.23,72,-,0.00,0.10,-,63.92,-,-,68,-,-,0,-,-,63.92,-,-,17,-,-,7,-,-,29.74,-,-
2822,1997-10-9,82,77,91,70,55,36,73.88,66,-,0.00,0.14,-,68.48,-,-,70,-,-,66,-,-,68.48,-,-,9,-,-,7,-,-,29.93,-,-
2823,1997-10-1,84,80,93,61,58,39,71.35,69,-,0.00,0.13,-,48.87,-,-,57,-,-,46,-,-,48.87,-,-,10,-,-,20,-,-,29.89,-,-
2824,1997-10-8,88,78,96,72,55,35,76.88,66,-,0.00,0.15,-,66.46,-,-,72,-,-,64,-,-,66.46,-,-,388,-,-,7,-,-,29.84,-,-
2825,1997-10-7,88,78,93,66,56,39,76.55,67,-,0.00,0.15,-,65.14,-,-,68,-,-,63,-,-,65.14,-,-,10,-,-,7,-,-,29.87,-,-
2826,1997-10-10,86,77,97,70,55,34,74.59,66,-,0.00,0.15,-,69.59,-,-,72,-,-,66,-,-,69.59,-,-,8,-,-,7,-,-,30.01,-,-
2827,1997-10-4,88,79,91,57,57,40,71.61,68,-,0.00,0.13,-,54.52,-,-,59,-,-,50,-,-,54.52,-,-,9,-,-,10,-,-,29.79,-,-
2828,1997-10-5,86,79,93,59,56,42,72.48,68,-,0.00,0.14,-,59.26,-,-,63,-,-,57,-,-,59.26,-,-,12,-,-,7,-,-,29.87,-,-
2829,1997-10-3,86,79,96,57,57,41,72.23,68,-,0.00,0.13,-,55.91,-,-,63,-,-,54,-,-,55.91,-,-,13,-,-,10,-,-,29.73,-,-
2830,1997-10-6,90,78,95,63,56,38,74.78,67,-,0.00,0.14,-,62.65,-,-,66,-,-,59,-,-,62.65,-,-,7,-,-,7,-,-,29.9,-,-
2831,1997-10-2,86,80,95,55,58,40,70.13,69,-,0.00,0.13,-,54.83,-,-,59,-,-,52,-,-,54.83,-,-,9,-,-,20,-,-,29.87,-,-
2832,1997-10-11,88,77,97,63,54,36,75.3,65,-,0.00,0.15,-,63.74,-,-,68,-,-,61,-,-,63.74,-,-,14,-,-,10,-,-,29.94,-,-
2833,1997-10-14,72,76,93,46,53,37,58.57,64,-,0.00,0.16,-,40.87,-,-,45,-,-,36,-,-,40.87,-,-,14,-,-,20,-,-,30.14,-,-
2834,1997-10-13,75,76,94,55,54,37,60.67,65,-,0.00,0.16,-,54.75,-,-,66,-,-,45,-,-,54.75,-,-,28,-,-,20,-,-,29.99,-,-
2835,1997-10-19,73,74,90,43,52,33,57.17,63,-,0.00,0.18,-,46.43,-,-,54,-,-,41,-,-,46.43,-,-,10,-,-,10,-,-,29.9,-,-
2836,1997-10-18,68,74,91,41,52,33,53.92,63,-,0.00,0.18,-,42.04,-,-,46,-,-,37,-,-,42.04,-,-,7,-,-,15,-,-,29.93,-,-
2837,1997-10-15,70,75,99,46,53,36,57.7,64,-,0.00,0.17,-,43.43,-,-,46,-,-,37,-,-,43.43,-,-,10,-,-,20,-,-,30.13,-,-
2838,1997-10-12,86,76,93,66,54,37,76.26,65,-,0.00,0.15,-,62.96,-,-,70,-,-,59,-,-,62.96,-,-,17,-,-,10,-,-,29.7,-,-
2839,1997-10-16,70,75,90,48,53,35,57.82,64,-,0.00,0.16,-,41.5,-,-,46,-,-,37,-,-,41.5,-,-,13,-,-,20,-,-,30.08,-,-
2840,1997-10-17,68,75,89,0,52,34,52.61,63,-,0.00,0.18,-,39.48,-,-,45,-,-,0,-,-,39.48,-,-,13,-,-,20,-,-,30,-,-
2841,1997-10-20,77,74,90,54,51,29,63.52,62,-,0.00,0.19,-,54.09,-,-,59,-,-,50,-,-,54.09,-,-,9,-,-,7,-,-,29.94,-,-
2842,1997-10-21,61,73,90,50,51,32,54.79,62,-,0.00,0.17,-,49.28,-,-,59,-,-,45,-,-,49.28,-,-,22,-,-,10,-,-,29.97,-,-
2843,1997-10-24,72,72,89,57,50,30,63.06,61,-,0.00,0.17,-,58.16,-,-,61,-,-,54,-,-,58.16,-,-,9,-,-,10,-,-,29.43,-,-
2844,1997-10-22,61,73,89,41,51,32,50.26,62,-,0.00,0.18,-,29.26,-,-,46,-,-,0,-,-,29.26,-,-,9,-,-,20,-,-,30.04,-,-
2845,1997-10-27,55,71,89,39,49,31,46.39,60,-,0.00,0.17,-,18.74,-,-,37,-,-,0,-,-,18.74,-,-,15,-,-,20,-,-,29.93,-,-
2846,1997-10-23,66,73,92,39,50,31,53.52,61,-,0.00,0.17,-,36.59,-,-,55,-,-,0,-,-,36.59,-,-,16,-,-,10,-,-,29.87,-,-
2847,1997-10-28,61,71,86,34,49,30,46.78,60,-,0.00,0.16,-,37.57,-,-,43,-,-,0,-,-,37.57,-,-,10,-,-,20,-,-,29.97,-,-
2848,1997-10-26,59,71,88,46,49,33,52.97,60,-,0.00,0.16,-,32.73,-,-,59,-,-,0,-,-,32.73,-,-,18,-,-,15,-,-,29.73,-,-
2849,1997-10-25,63,72,89,59,50,31,60.08,61,-,0.00,0.16,-,59.59,-,-,61,-,-,57,-,-,59.59,-,-,14,-,-,7,-,-,29.54,-,-
2850,1997-10-29,64,70,86,37,48,28,48.71,59,-,0.00,0.17,-,44.19,-,-,52,-,-,36,-,-,44.19,-,-,12,-,-,7,-,-,29.94,-,-
2851,1997-10-30,72,70,87,50,48,27,60.65,59,-,0.00,0.17,-,50.74,-,-,55,-,-,46,-,-,50.74,-,-,9,-,-,10,-,-,29.82,-,-
2852,1997-11-8,57,66,81,41,45,21,48.54,56,-,0.00,0.16,-,40.5,-,-,43,-,-,39,-,-,40.5,-,-,8,-,-,10,-,-,29.89,-,-
2853,1997-10-31,72,70,86,55,48,29,61.45,59,-,0.00,0.16,-,57.52,-,-,61,-,-,54,-,-,57.52,-,-,9,-,-,10,-,-,29.62,-,-
2854,1997-11-1,72,69,84,54,47,24,63.22,58,-,0.00,0.16,-,52.13,-,-,63,-,-,36,-,-,52.13,-,-,17,-,-,10,-,-,29.56,-,-
2855,1997-11-9,57,66,82,37,45,20,45.79,55,-,0.00,0.16,-,40.75,-,-,46,-,-,37,-,-,40.75,-,-,8,-,-,7,-,-,29.85,-,-
2856,1997-11-2,66,69,82,45,47,25,55.43,58,-,0.00,0.15,-,35.26,-,-,43,-,-,0,-,-,35.26,-,-,24,-,-,15,-,-,29.65,-,-
2857,1997-11-6,50,67,81,46,46,26,48.58,56,-,0.00,0.16,-,40.25,-,-,41,-,-,39,-,-,40.25,-,-,16,-,-,10,-,-,29.95,-,-
2858,1997-11-7,55,67,85,45,45,22,50.19,56,-,0.00,0.16,-,41.38,-,-,43,-,-,39,-,-,41.38,-,-,14,-,-,10,-,-,29.98,-,-
2859,1997-11-4,64,68,84,36,46,23,50.39,57,-,0.00,0.16,-,38.57,-,-,45,-,-,34,-,-,38.57,-,-,10,-,-,20,-,-,29.93,-,-
2860,1997-11-5,59,68,84,50,46,21,53.33,57,-,0.00,0.17,-,50,-,-,55,-,-,43,-,-,50,-,-,22,-,-,10,-,-,29.88,-,-
2861,1997-11-3,57,68,84,43,47,21,50.36,58,-,0.00,0.16,-,19.59,-,-,39,-,-,0,-,-,19.59,-,-,17,-,-,20,-,-,29.85,-,-
2862,1997-11-16,45,63,83,28,42,23,34.65,52,-,0.00,0.18,-,24.4,-,-,27,-,-,21,-,-,24.4,-,-,9,-,-,15,-,-,30.26,-,-
2863,1997-11-13,43,64,86,0,43,18,37.54,54,-,0.00,0.19,-,35.71,-,-,39,-,-,0,-,-,35.71,-,-,14,-,-,7,-,-,29.61,-,-
2864,1997-11-12,45,65,82,37,44,19,42,54,-,0.00,0.18,-,40.16,-,-,43,-,-,36,-,-,40.16,-,-,16,-,-,7,-,-,29.85,-,-
2865,1997-11-17,48,62,84,23,42,20,32,52,-,0.00,0.17,-,24.38,-,-,28,-,-,21,-,-,24.38,-,-,7,-,-,10,-,-,30.27,-,-
2866,1997-11-15,45,63,85,34,42,18,38.68,53,-,0.00,0.18,-,22.91,-,-,28,-,-,0,-,-,22.91,-,-,17,-,-,15,-,-,30.11,-,-
2867,1997-11-11,45,65,85,41,44,22,43.71,54,-,0.00,0.17,-,41.77,-,-,43,-,-,39,-,-,41.77,-,-,8,-,-,7,-,-,29.95,-,-
2868,1997-11-14,48,64,82,41,43,19,43.86,53,-,0.00,0.18,-,40.46,-,-,43,-,-,36,-,-,40.46,-,-,14,-,-,7,-,-,29.8,-,-
2869,1997-11-19,64,61,82,34,41,12,46.78,51,-,0.00,0.19,-,30.09,-,-,39,-,-,0,-,-,30.09,-,-,9,-,-,10,-,-,30.01,-,-
2870,1997-11-10,50,66,84,45,44,24,47.63,55,-,0.00,0.18,-,46.74,-,-,50,-,-,43,-,-,46.74,-,-,12,-,-,7,-,-,29.89,-,-
2871,1997-11-18,55,62,82,37,41,10,44.33,52,-,0.00,0.18,-,18.57,-,-,36,-,-,0,-,-,18.57,-,-,9,-,-,10,-,-,30.06,-,-
2872,1997-11-25,66,59,77,0,39,18,49.44,49,-,0.00,0.19,-,39.59,-,-,46,-,-,0,-,-,39.59,-,-,13,-,-,7,-,-,30.06,-,-
2873,1997-11-21,63,61,78,48,40,19,55.13,50,-,0.00,0.18,-,47.71,-,-,52,-,-,43,-,-,47.71,-,-,14,-,-,7,-,-,29.65,-,-
2874,1997-11-22,57,60,77,39,40,17,49.1,50,-,0.00,0.18,-,40.7,-,-,43,-,-,37,-,-,40.7,-,-,8,-,-,6,-,-,29.9,-,-
2875,1997-11-29,72,57,77,57,38,17,64.27,47,-,0.00,0.20,-,56,-,-,64,-,-,43,-,-,56,-,-,17,-,-,15,-,-,29.51,-,-
2876,1997-11-27,72,58,79,46,38,17,58.4,48,-,0.00,0.19,-,49.84,-,-,61,-,-,37,-,-,49.84,-,-,12,-,-,10,-,-,29.87,-,-
2877,1997-11-26,75,58,83,55,39,23,64.08,49,-,0.00,0.18,-,50.92,-,-,61,-,-,34,-,-,50.92,-,-,14,-,-,10,-,-,29.87,-,-
2878,1997-11-28,75,58,79,63,38,19,65.19,48,-,0.00,0.19,-,59.26,-,-,61,-,-,57,-,-,59.26,-,-,20,-,-,10,-,-,29.7,-,-
2879,1997-11-20,59,61,79,36,41,21,47.52,51,-,0.00,0.18,-,43.81,-,-,52,-,-,36,-,-,43.81,-,-,10,-,-,10,-,-,29.86,-,-
2880,1997-11-23,54,60,78,34,40,17,41.31,50,-,0.00,0.18,-,38.34,-,-,43,-,-,34,-,-,38.34,-,-,12,-,-,6,-,-,30.02,-,-
2881,1997-11-24,59,59,80,0,39,17,44.19,49,-,0.00,0.18,-,39.12,-,-,43,-,-,0,-,-,39.12,-,-,10,-,-,7,-,-,30.14,-,-
2882,1997-12-6,45,55,77,27,36,15,34.65,45,-,0.00,0.17,-,21.39,-,-,27,-,-,18,-,-,21.39,-,-,16,-,-,10,-,-,30.04,-,-
2883,1997-12-7,43,54,78,25,35,9,35.32,45,-,0.00,0.18,-,25.68,-,-,36,-,-,0,-,-,25.68,-,-,14,-,-,10,-,-,29.97,-,-
2884,1997-12-4,55,55,77,41,36,18,46.87,46,-,0.00,0.17,-,27.26,-,-,37,-,-,0,-,-,27.26,-,-,15,-,-,20,-,-,29.8,-,-
2885,1997-11-30,57,57,75,46,37,19,52.4,47,-,0.00,0.19,-,45.68,-,-,48,-,-,45,-,-,45.68,-,-,17,-,-,10,-,-,29.59,-,-
2886,1997-12-5,45,55,80,30,36,15,37,45,-,0.00,0.17,-,19.78,-,-,23,-,-,18,-,-,19.78,-,-,15,-,-,20,-,-,29.97,-,-
2887,1997-12-2,50,56,79,41,37,15,45.19,46,-,0.00,0.19,-,39.58,-,-,46,-,-,36,-,-,39.58,-,-,14,-,-,7,-,-,29.87,-,-
2888,1997-12-8,41,54,74,37,35,9,39.06,45,-,0.00,0.16,-,37.6,-,-,41,-,-,36,-,-,37.6,-,-,12,-,-,4,-,-,29.72,-,-
2889,1997-12-9,50,54,77,39,35,5,44.18,44,-,0.00,0.17,-,43.54,-,-,50,-,-,39,-,-,43.54,-,-,13,-,-,3,-,-,29.53,-,-
2890,1997-12-3,55,56,80,45,36,17,50.11,46,-,0.00,0.18,-,45.66,-,-,50,-,-,37,-,-,45.66,-,-,17,-,-,7,-,-,29.71,-,-
2891,1997-12-1,54,56,79,43,37,20,47.75,47,-,0.00,0.18,-,39.29,-,-,48,-,-,36,-,-,39.29,-,-,14,-,-,10,-,-,29.83,-,-
2892,1997-12-14,52,52,76,32,34,12,39.35,43,-,0.00,0.16,-,27.22,-,-,30,-,-,0,-,-,27.22,-,-,12,-,-,10,-,-,29.97,-,-
2893,1997-12-13,39,53,78,28,34,9,34.84,43,-,0.00,0.17,-,25.08,-,-,27,-,-,23,-,-,25.08,-,-,16,-,-,7,-,-,30.02,-,-
2894,1997-12-15,55,52,72,27,34,6,40,43,-,0.00,0.16,-,28.35,-,-,30,-,-,25,-,-,28.35,-,-,9,-,-,20,-,-,30.03,-,-
2895,1997-12-17,61,52,78,37,33,15,47.43,42,-,0.00,0.16,-,23.96,-,-,37,-,-,0,-,-,23.96,-,-,9,-,-,20,-,-,29.86,-,-
2896,1997-12-11,41,53,78,36,34,11,38.83,44,-,0.00,0.17,-,23.91,-,-,30,-,-,0,-,-,23.91,-,-,13,-,-,7,-,-,30.01,-,-
2897,1997-12-16,64,52,78,43,33,7,54.2,43,-,0.00,0.17,-,36.5,-,-,37,-,-,36,-,-,36.5,-,-,13,-,-,20,-,-,29.76,-,-
2898,1997-12-12,41,53,75,36,34,8,38.52,43,-,0.00,0.16,-,27.7,-,-,30,-,-,25,-,-,27.7,-,-,10,-,-,10,-,-,30.09,-,-
2899,1997-12-10,48,53,78,39,35,8,41.93,44,-,0.00,0.18,-,22.61,-,-,48,-,-,0,-,-,22.61,-,-,15,-,-,10,-,-,29.83,-,-
2900,1997-12-19,66,51,74,34,33,12,50.7,42,-,0.00,0.15,-,44.65,-,-,54,-,-,34,-,-,44.65,-,-,14,-,-,7,-,-,29.91,-,-
2901,1997-12-18,63,51,73,30,33,12,45.09,42,-,0.00,0.16,-,33.3,-,-,37,-,-,28,-,-,33.3,-,-,9,-,-,10,-,-,29.89,-,-
2902,1997-12-23,48,51,77,37,32,-1,43.84,42,-,0.00,0.16,-,40.1,-,-,43,-,-,34,-,-,40.1,-,-,17,-,-,10,-,-,29.92,-,-
2903,1997-12-25,45,50,73,41,32,--,42.75,41,-,0.00,0.15,-,30.33,-,-,37,-,-,0,-,-,30.33,-,-,14,-,-,20,-,-,29.85,-,-
2904,1997-12-26,43,50,81,36,32,5,38.79,41,-,0.00,0.15,-,36.04,-,-,39,-,-,34,-,-,36.04,-,-,9,-,-,7,-,-,29.89,-,-
2905,1997-12-29,46,50,78,36,32,6,39.78,41,-,0.00,0.13,-,26.7,-,-,30,-,-,0,-,-,26.7,-,-,18,-,-,20,-,-,29.65,-,-
2906,1997-12-22,50,51,72,39,33,2,44.38,42,-,0.00,0.16,-,37.83,-,-,39,-,-,36,-,-,37.83,-,-,14,-,-,20,-,-,29.89,-,-
2907,1997-12-20,59,51,76,43,33,8,50.65,42,-,0.00,0.15,-,46.29,-,-,54,-,-,37,-,-,46.29,-,-,16,-,-,7,-,-,29.9,-,-
2908,1997-12-28,45,50,74,28,32,8,36.42,41,-,0.00,0.14,-,29.85,-,-,37,-,-,0,-,-,29.85,-,-,14,-,-,10,-,-,29.71,-,-
2909,1997-12-21,54,51,74,39,33,6,46.74,42,-,0.00,0.16,-,44.79,-,-,52,-,-,36,-,-,44.79,-,-,21,-,-,7,-,-,29.74,-,-
2910,1997-12-24,48,51,80,43,32,-1,45.84,41,-,0.00,0.15,-,40.63,-,-,46,-,-,36,-,-,40.63,-,-,18,-,-,10,-,-,29.58,-,-
2911,1997-12-27,48,50,76,30,32,10,37.87,41,-,0.00,0.14,-,28.57,-,-,34,-,-,23,-,-,28.57,-,-,12,-,-,15,-,-,29.88,-,-
2912,1997-12-30,59,50,77,0,32,3,41.3,41,-,0.00,0.14,-,24.48,-,-,34,-,-,0,-,-,24.48,-,-,18,-,-,20,-,-,29.88,-,-
2913,1998-1-1,55,50,77,30,32,5,42.96,41,-,0.00,0.13,-,18.91,-,-,28,-,-,0,-,-,18.91,-,-,14,-,-,20,-,-,30.23,-,-
2914,1998-1-2,59,50,75,41,32,8,52.67,41,-,0.00,0.13,-,45.75,-,-,54,-,-,0,-,-,45.75,-,-,14,-,-,10,-,-,30.05,-,-
2915,1998-1-8,45,50,81,39,31,-3,42.87,41,-,0.00,0.11,-,39.33,-,-,41,-,-,36,-,-,39.33,-,-,16,-,-,7,-,-,29.56,-,-
2916,1998-1-3,63,50,77,50,32,6,59.52,41,-,0.00,0.13,-,55.32,-,-,59,-,-,48,-,-,55.32,-,-,13,-,-,10,-,-,29.94,-,-
2917,1998-1-4,66,50,79,55,31,8,59.93,41,-,0.00,0.13,-,56.11,-,-,59,-,-,54,-,-,56.11,-,-,13,-,-,7,-,-,29.9,-,-
2918,1998-1-7,59,50,75,43,31,-2,50.61,41,-,0.00,0.12,-,48.98,-,-,59,-,-,41,-,-,48.98,-,-,16,-,-,7,-,-,29.58,-,-
2919,1998-1-6,64,50,78,57,31,6,60.67,41,-,0.00,0.14,-,58.38,-,-,61,-,-,57,-,-,58.38,-,-,129,-,-,7,-,-,29.66,-,-
2920,1998-1-5,64,50,74,55,31,8,59.78,41,-,0.00,0.13,-,57.52,-,-,59,-,-,55,-,-,57.52,-,-,15,-,-,10,-,-,29.73,-,-
2921,1997-12-31,52,50,80,32,32,7,40.18,41,-,0.00,0.13,-,22.68,-,-,25,-,-,18,-,-,22.68,-,-,12,-,-,20,-,-,30.26,-,-
2922,1998-1-11,54,50,77,0,31,-1,42.63,41,-,0.00,0.11,-,41.13,-,-,50,-,-,0,-,-,41.13,-,-,13,-,-,7,-,-,29.88,-,-
2923,1998-1-13,52,50,75,37,31,3,42.64,41,-,0.00,0.10,-,36.58,-,-,52,-,-,0,-,-,36.58,-,-,15,-,-,7,-,-,30.04,-,-
2924,1998-1-9,45,50,77,37,31,-5,41.87,41,-,0.00,0.12,-,36.74,-,-,39,-,-,34,-,-,36.74,-,-,9,-,-,10,-,-,29.86,-,-
2925,1998-1-16,45,50,78,25,31,7,35.65,41,-,0.00,0.11,-,28.65,-,-,37,-,-,0,-,-,28.65,-,-,12,-,-,10,-,-,29.74,-,-
2926,1998-1-14,46,50,77,37,31,7,41.86,41,-,0.00,0.11,-,37.49,-,-,43,-,-,0,-,-,37.49,-,-,12,-,-,7,-,-,29.95,-,-
2927,1998-1-10,46,50,77,43,31,-1,44.52,41,-,0.00,0.11,-,40,-,-,41,-,-,36,-,-,40,-,-,12,-,-,10,-,-,29.95,-,-
2928,1998-1-15,43,50,75,32,31,9,36.68,41,-,0.00,0.11,-,28.24,-,-,41,-,-,0,-,-,28.24,-,-,15,-,-,10,-,-,29.74,-,-
2929,1998-1-18,50,50,75,41,31,-4,45.24,41,-,0.00,0.11,-,39.8,-,-,41,-,-,39,-,-,39.8,-,-,9,-,-,10,-,-,29.82,-,-
2930,1998-1-12,55,50,75,43,31,-8,50.73,41,-,0.00,0.11,-,50.33,-,-,54,-,-,43,-,-,50.33,-,-,8,-,-,7,-,-,29.78,-,-
2931,1998-1-17,59,50,78,39,31,5,46.61,41,-,0.00,0.11,-,33.61,-,-,37,-,-,0,-,-,33.61,-,-,12,-,-,15,-,-,29.89,-,-
2932,1998-1-20,50,51,75,32,31,-2,41.78,41,-,0.00,0.11,-,25.61,-,-,39,-,-,0,-,-,25.61,-,-,15,-,-,10,-,-,29.81,-,-
2933,1998-1-23,48,51,81,30,31,6,37.35,41,-,0.00,0.11,-,21.17,-,-,34,-,-,0,-,-,21.17,-,-,8,-,-,7,-,-,29.9,-,-
2934,1998-1-26,45,51,78,41,31,9,43.67,41,-,0.00,0.11,-,40.87,-,-,43,-,-,39,-,-,40.87,-,-,15,-,-,7,-,-,29.91,-,-
2935,1998-1-22,48,51,75,36,31,2,40.39,41,-,0.00,0.10,-,35.3,-,-,46,-,-,0,-,-,35.3,-,-,16,-,-,7,-,-,29.81,-,-
2936,1998-1-24,52,51,81,28,31,2,39.61,41,-,0.00,0.11,-,22.57,-,-,30,-,-,0,-,-,22.57,-,-,16,-,-,10,-,-,29.93,-,-
2937,1998-1-19,48,51,75,36,31,--,42.39,41,-,0.00,0.11,-,22.91,-,-,39,-,-,0,-,-,22.91,-,-,10,-,-,10,-,-,29.97,-,-
2938,1998-1-21,59,51,75,46,31,4,50.06,41,-,0.00,0.11,-,44.61,-,-,48,-,-,39,-,-,44.61,-,-,12,-,-,7,-,-,29.77,-,-
2939,1998-1-28,64,52,78,36,31,8,49.13,41,-,0.00,0.11,-,37.65,-,-,41,-,-,34,-,-,37.65,-,-,16,-,-,20,-,-,29.85,-,-
2940,1998-1-27,59,51,80,37,31,5,45.75,41,-,0.00,0.11,-,37.38,-,-,39,-,-,36,-,-,37.38,-,-,8,-,-,10,-,-,29.95,-,-
2941,1998-1-25,52,51,83,0,31,1,38.3,41,-,0.00,0.11,-,33.35,-,-,41,-,-,0,-,-,33.35,-,-,9,-,-,7,-,-,29.94,-,-
2942,1998-2-1,55,52,80,39,32,7,47.54,42,-,0.00,0.12,-,39.21,-,-,46,-,-,34,-,-,39.21,-,-,9,-,-,10,-,-,29.69,-,-
2943,1998-1-30,59,52,80,36,32,2,46.52,42,-,0.00,0.11,-,37.17,-,-,39,-,-,34,-,-,37.17,-,-,8,-,-,20,-,-,29.83,-,-
2944,1998-2-2,55,52,80,45,32,-5,48.97,42,-,0.00,0.13,-,43.7,-,-,46,-,-,41,-,-,43.7,-,-,15,-,-,7,-,-,29.8,-,-
2945,1998-1-29,63,52,78,41,31,7,52.87,42,-,0.00,0.11,-,38.26,-,-,43,-,-,36,-,-,38.26,-,-,12,-,-,20,-,-,29.8,-,-
2946,1998-2-7,46,53,81,39,33,-2,42.43,43,-,0.00,0.12,-,26.7,-,-,36,-,-,0,-,-,26.7,-,-,8,-,-,10,-,-,29.8,-,-
2947,1998-2-5,50,53,75,30,32,9,39.91,43,-,0.00,0.13,-,23.3,-,-,30,-,-,0,-,-,23.3,-,-,9,-,-,10,-,-,29.78,-,-
2948,1998-1-31,57,52,77,34,32,7,46.48,42,-,0.00,0.12,-,33.78,-,-,41,-,-,0,-,-,33.78,-,-,15,-,-,10,-,-,29.83,-,-
2949,1998-2-3,61,52,78,43,32,7,51.86,42,-,0.00,0.12,-,33.09,-,-,43,-,-,0,-,-,33.09,-,-,16,-,-,10,-,-,29.76,-,-
2950,1998-2-6,52,53,79,39,32,12,45.57,43,-,0.00,0.12,-,26.48,-,-,30,-,-,23,-,-,26.48,-,-,10,-,-,10,-,-,29.79,-,-
2951,1998-2-4,54,53,78,36,32,5,43.13,42,-,0.00,0.12,-,28.33,-,-,30,-,-,25,-,-,28.33,-,-,16,-,-,10,-,-,29.8,-,-
2952,1998-2-9,55,54,82,32,33,7,44.83,43,-,0.00,0.12,-,30.96,-,-,43,-,-,0,-,-,30.96,-,-,15,-,-,7,-,-,29.83,-,-
2953,1998-2-8,52,53,78,34,33,--,44.26,43,-,0.00,0.12,-,31.35,-,-,37,-,-,0,-,-,31.35,-,-,8,-,-,7,-,-,29.85,-,-
