,date,high_temp_actual,high_temp_historical_avg,high_temp_record,low_temp_actual,low_temp_historical_avg,low_temp_record,avg_temp_actual,avg_temp_historical_avg,avg_temp_record,precipitation_actual,precipitation_historical_avg,precipitation_record,dew_point_actual,dew_point_historical_avg,dew_point_record,high_dew_point_actual,high_dew_point_historical_avg,high_dew_point_record,low_dew_point_actual,low_dew_point_historical_avg,low_dew_point_record,avg_dew_point_actual,avg_dew_point_historical_avg,avg_dew_point_record,max_wind_speed_actual,max_wind_speed_historical_avg,max_wind_speed_record,visibility_actual,visibility_historical_avg,visibility_record,sea_pressure_actual,sea_pressure_historical_avg,sea_pressure_record
1008,2012-10-13,85,78,97,69,55,36,75.42,67,-,0.00,0.10,-,66.58,-,-,69,-,-,59,-,-,66.58,-,-,43,-,-,10,-,-,28.12,-,-
1009,2012-10-20,87,76,93,58,53,29,71.95,65,-,0.00,0.10,-,54.36,-,-,62,-,-,37,-,-,54.36,-,-,23,-,-,10,-,-,27.96,-,-
1010,2012-10-19,79,77,93,45,54,32,61.43,65,-,0.00,0.11,-,31.91,-,-,39,-,-,0,-,-,31.91,-,-,13,-,-,10,-,-,28.17,-,-
1011,2012-10-21,90,76,93,72,53,34,79.95,64,-,0.00,0.10,-,63.79,-,-,67,-,-,61,-,-,63.79,-,-,25,-,-,10,-,-,27.92,-,-
1012,2012-10-26,53,74,90,42,51,28,47.24,63,-,0.00,0.09,-,29.57,-,-,36,-,-,0,-,-,29.57,-,-,21,-,-,10,-,-,28.46,-,-
1013,2012-10-22,77,76,91,64,53,32,69.67,64,-,0.00,0.10,-,64.5,-,-,68,-,-,61,-,-,64.5,-,-,22,-,-,10,-,-,28.16,-,-
1014,2012-10-18,75,77,91,52,54,32,62.96,65,-,0.00,0.12,-,28.3,-,-,41,-,-,0,-,-,28.3,-,-,10,-,-,10,-,-,28.13,-,-
1015,2012-10-25,72,75,91,53,52,34,63.96,63,-,0.00,0.10,-,51.17,-,-,64,-,-,38,-,-,51.17,-,-,25,-,-,10,-,-,28.23,-,-
1016,2012-10-23,83,75,90,69,52,33,75.15,64,-,0.00,0.10,-,66.35,-,-,68,-,-,65,-,-,66.35,-,-,17,-,-,10,-,-,28.01,-,-
1017,2012-10-24,81,75,91,68,52,32,73.96,64,-,0.00,0.10,-,65.42,-,-,67,-,-,59,-,-,65.42,-,-,22,-,-,10,-,-,28.05,-,-
1018,2012-10-17,84,77,95,65,54,39,73.26,66,-,0.00,0.11,-,50.39,-,-,63,-,-,39,-,-,50.39,-,-,20,-,-,10,-,-,27.9,-,-
1019,2012-10-28,63,74,91,34,51,28,47.96,62,-,0.00,0.08,-,25,-,-,33,-,-,0,-,-,25,-,-,6,-,-,10,-,-,28.39,-,-
1020,2012-11-1,83,72,91,54,49,28,66.96,61,-,0.00,0.07,-,46.48,-,-,57,-,-,41,-,-,46.48,-,-,16,-,-,10,-,-,28.16,-,-
1021,2012-10-30,74,73,89,46,50,23,58.71,61,-,0.00,0.08,-,41,-,-,47,-,-,36,-,-,41,-,-,14,-,-,10,-,-,28.17,-,-
1022,2012-10-29,69,73,89,42,50,26,54.38,62,-,0.00,0.08,-,31.52,-,-,37,-,-,0,-,-,31.52,-,-,12,-,-,10,-,-,28.35,-,-
1023,2012-11-5,75,71,90,50,48,26,61.61,59,-,0.00,0.06,-,43.04,-,-,50,-,-,36,-,-,43.04,-,-,13,-,-,10,-,-,28.24,-,-
1024,2012-10-31,81,73,91,47,50,19,63.48,61,-,0.00,0.08,-,45.74,-,-,50,-,-,43,-,-,45.74,-,-,9,-,-,10,-,-,28.18,-,-
1025,2012-11-4,70,71,88,49,48,22,57.96,60,-,0.00,0.06,-,46.46,-,-,52,-,-,41,-,-,46.46,-,-,10,-,-,10,-,-,28.28,-,-
1026,2012-11-3,74,72,87,53,48,21,64.13,60,-,0.00,0.07,-,49.43,-,-,54,-,-,45,-,-,49.43,-,-,14,-,-,10,-,-,28.22,-,-
1027,2012-11-2,84,72,88,59,49,25,70.13,60,-,0.00,0.06,-,52.74,-,-,59,-,-,49,-,-,52.74,-,-,16,-,-,10,-,-,28.09,-,-
1028,2012-10-27,56,74,90,33,51,28,43.96,63,-,0.00,0.09,-,26.26,-,-,29,-,-,23,-,-,26.26,-,-,9,-,-,10,-,-,28.47,-,-
1029,2012-11-11,70,68,87,44,45,18,62.25,57,-,0.00,0.06,-,38.36,-,-,61,-,-,10,-,-,38.36,-,-,22,-,-,10,-,-,28.37,-,-
1030,2012-11-6,80,70,88,44,47,24,60.91,59,-,0.00,0.06,-,39.57,-,-,44,-,-,36,-,-,39.57,-,-,10,-,-,10,-,-,28.27,-,-
1031,2012-11-10,80,69,84,63,45,18,70.65,57,-,0.00,0.05,-,56.13,-,-,59,-,-,53,-,-,56.13,-,-,31,-,-,10,-,-,27.98,-,-
1032,2012-11-12,56,68,84,30,45,19,42.86,56,-,0.00,0.04,-,21.73,-,-,31,-,-,0,-,-,21.73,-,-,9,-,-,10,-,-,28.59,-,-
1033,2012-11-13,55,67,85,34,44,21,43.39,56,-,0.00,0.05,-,18.96,-,-,21,-,-,14,-,-,18.96,-,-,18,-,-,10,-,-,28.57,-,-
1034,2012-11-15,66,67,84,38,43,20,52.59,55,-,0.00,0.04,-,37.45,-,-,47,-,-,0,-,-,37.45,-,-,14,-,-,10,-,-,28.36,-,-
1035,2012-11-9,81,69,90,63,46,27,71,58,-,0.00,0.05,-,56.3,-,-,59,-,-,53,-,-,56.3,-,-,23,-,-,10,-,-,28.05,-,-
1036,2012-11-8,84,70,92,61,46,24,71.57,58,-,0.00,0.05,-,51.52,-,-,55,-,-,46,-,-,51.52,-,-,23,-,-,10,-,-,28.1,-,-
1037,2012-11-14,63,67,84,35,44,14,47,55,-,0.00,0.05,-,23.52,-,-,28,-,-,19,-,-,23.52,-,-,9,-,-,10,-,-,28.5,-,-
1038,2012-11-7,79,70,89,49,47,28,64.14,58,-,0.00,0.05,-,42.23,-,-,45,-,-,40,-,-,42.23,-,-,15,-,-,10,-,-,28.27,-,-
1039,2012-11-20,74,64,89,47,41,22,59.32,53,-,0.00,0.04,-,43.5,-,-,52,-,-,40,-,-,43.5,-,-,8,-,-,10,-,-,28.31,-,-
1040,2012-11-22,77,64,86,61,40,23,66.58,52,-,0.00,0.04,-,52.21,-,-,56,-,-,48,-,-,52.21,-,-,20,-,-,10,-,-,28.24,-,-
1041,2012-11-23,61,63,85,43,40,19,54.3,51,-,0.00,0.03,-,27.52,-,-,43,-,-,20,-,-,27.52,-,-,21,-,-,10,-,-,28.54,-,-
1042,2012-11-19,76,65,85,55,41,22,63.71,53,-,0.00,0.04,-,51.92,-,-,55,-,-,50,-,-,51.92,-,-,15,-,-,10,-,-,28.27,-,-
1043,2012-11-25,77,62,90,51,39,23,62.48,51,-,0.00,0.04,-,39.74,-,-,46,-,-,34,-,-,39.74,-,-,21,-,-,10,-,-,28.1,-,-
1044,2012-11-21,76,64,82,49,41,20,61.64,52,-,0.00,0.04,-,48.23,-,-,55,-,-,39,-,-,48.23,-,-,16,-,-,10,-,-,28.33,-,-
1045,2012-11-18,67,65,87,52,42,16,59.74,54,-,0.00,0.04,-,39.04,-,-,51,-,-,0,-,-,39.04,-,-,18,-,-,10,-,-,28.29,-,-
1046,2012-11-16,67,66,82,44,43,19,53.78,55,-,0.00,0.05,-,37.61,-,-,45,-,-,0,-,-,37.61,-,-,10,-,-,10,-,-,28.46,-,-
1047,2012-11-24,63,63,84,31,39,15,48,51,-,0.00,0.04,-,24.35,-,-,30,-,-,15,-,-,24.35,-,-,15,-,-,10,-,-,28.52,-,-
1048,2012-11-17,66,66,86,44,42,17,54.22,54,-,0.00,0.04,-,30.48,-,-,36,-,-,27,-,-,30.48,-,-,13,-,-,10,-,-,28.44,-,-
1049,2012-11-28,71,61,83,39,38,16,53.7,49,-,0.00,0.04,-,33.96,-,-,43,-,-,0,-,-,33.96,-,-,16,-,-,10,-,-,28.44,-,-
1050,2012-12-2,79,60,82,63,36,15,68.84,48,-,0.00,0.03,-,58.16,-,-,61,-,-,54,-,-,58.16,-,-,21,-,-,10,-,-,28.21,-,-
1051,2012-12-5,70,59,82,35,35,9,52.09,47,-,0.00,0.04,-,23.86,-,-,30,-,-,0,-,-,23.86,-,-,15,-,-,10,-,-,28.4,-,-
1052,2012-11-26,65,62,86,45,39,16,56.64,50,-,0.00,0.04,-,39.56,-,-,51,-,-,27,-,-,39.56,-,-,23,-,-,10,-,-,28.43,-,-
1053,2012-11-29,71,61,82,48,37,14,58.61,49,-,0.00,0.04,-,46.26,-,-,51,-,-,41,-,-,46.26,-,-,23,-,-,10,-,-,28.28,-,-
1054,2012-11-27,54,62,88,32,38,13,42.09,50,-,0.00,0.04,-,26.3,-,-,31,-,-,21,-,-,26.3,-,-,14,-,-,10,-,-,28.56,-,-
1055,2012-12-4,66,59,89,42,36,15,54.59,47,-,0.00,0.04,-,34.14,-,-,39,-,-,26,-,-,34.14,-,-,18,-,-,10,-,-,28.39,-,-
1056,2012-11-30,75,60,81,54,37,17,61.92,49,-,0.00,0.03,-,51.64,-,-,54,-,-,48,-,-,51.64,-,-,18,-,-,10,-,-,28.21,-,-
1057,2012-12-3,80,59,87,62,36,16,68.38,48,-,0.00,0.04,-,56.69,-,-,61,-,-,43,-,-,56.69,-,-,24,-,-,10,-,-,28.09,-,-
1058,2012-12-1,81,60,82,61,37,17,68.48,48,-,0.00,0.04,-,54.78,-,-,59,-,-,48,-,-,54.78,-,-,26,-,-,10,-,-,28.11,-,-
1059,2012-12-11,51,57,82,22,34,18,36.3,46,-,0.00,0.04,-,15.43,-,-,17,-,-,13,-,-,15.43,-,-,13,-,-,10,-,-,28.3,-,-
1060,2012-12-8,72,58,81,37,35,10,54.44,46,-,0.00,0.04,-,43.26,-,-,52,-,-,35,-,-,43.26,-,-,15,-,-,10,-,-,28.06,-,-
1061,2012-12-9,59,58,80,35,34,11,49.85,46,-,0.00,0.04,-,37.96,-,-,53,-,-,10,-,-,37.96,-,-,28,-,-,10,-,-,28.22,-,-
1062,2012-12-15,69,57,83,46,33,10,56.91,45,-,0.00,0.04,-,23.3,-,-,31,-,-,0,-,-,23.3,-,-,17,-,-,10,-,-,28.05,-,-
1063,2012-12-13,67,57,82,38,34,10,53.18,45,-,0.00,0.04,-,30.59,-,-,47,-,-,0,-,-,30.59,-,-,20,-,-,10,-,-,28.29,-,-
1064,2012-12-7,64,58,83,44,35,14,51.96,47,-,0.00,0.05,-,30.52,-,-,40,-,-,0,-,-,30.52,-,-,6,-,-,10,-,-,28.02,-,-
1065,2012-12-14,64,57,80,55,34,9,58.33,45,-,0.00,0.04,-,50.09,-,-,57,-,-,31,-,-,50.09,-,-,28,-,-,10,-,-,28.21,-,-
1066,2012-12-6,77,58,82,50,35,10,61,47,-,0.00,0.04,-,31.09,-,-,38,-,-,0,-,-,31.09,-,-,22,-,-,10,-,-,28.07,-,-
1067,2012-12-12,61,57,81,27,34,12,43.83,45,-,0.00,0.04,-,16.74,-,-,21,-,-,12,-,-,16.74,-,-,17,-,-,10,-,-,28.34,-,-
1068,2012-12-10,40,57,82,25,34,1,30.85,46,-,0.00,0.04,-,17.31,-,-,25,-,-,8,-,-,17.31,-,-,24,-,-,10,-,-,28.34,-,-
1069,2012-12-24,57,56,89,28,33,4,42.65,44,-,0.00,0.04,-,23.39,-,-,25,-,-,21,-,-,23.39,-,-,20,-,-,10,-,-,28.15,-,-
1070,2012-12-18,77,56,78,42,33,10,59.09,45,-,0.00,0.04,-,25.48,-,-,27,-,-,22,-,-,25.48,-,-,14,-,-,10,-,-,27.99,-,-
1071,2012-12-21,60,56,85,27,33,8,43.57,44,-,0.00,0.04,-,5.57,-,-,9,-,-,0,-,-,5.57,-,-,15,-,-,10,-,-,28.55,-,-
1072,2012-12-16,68,56,83,49,33,9,57.61,45,-,0.00,0.04,-,25.57,-,-,36,-,-,0,-,-,25.57,-,-,20,-,-,10,-,-,27.98,-,-
1073,2012-12-25,44,56,75,23,33,6,29.5,44,-,0.00,0.03,-,20.82,-,-,27,-,-,15,-,-,20.82,-,-,29,-,-,10,-,-,28.36,-,-
1074,2012-12-22,62,56,79,37,33,-2,50.91,44,-,0.00,0.04,-,22.13,-,-,44,-,-,0,-,-,22.13,-,-,25,-,-,10,-,-,28.34,-,-
1075,2012-12-19,74,56,80,43,33,5,62.07,45,-,0.00,0.04,-,36.03,-,-,56,-,-,7,-,-,36.03,-,-,35,-,-,10,-,-,28.14,-,-
1076,2012-12-23,66,56,87,44,33,-7,54.88,44,-,0.00,0.04,-,32.25,-,-,44,-,-,24,-,-,32.25,-,-,15,-,-,10,-,-,28.09,-,-
1077,2012-12-20,51,56,84,30,33,3,38.92,44,-,0.00,0.04,-,7.46,-,-,19,-,-,-3,-,-,7.46,-,-,25,-,-,10,-,-,28.55,-,-
1078,2012-12-17,68,56,78,42,33,16,52.38,45,-,0.00,0.05,-,22.57,-,-,27,-,-,19,-,-,22.57,-,-,24,-,-,10,-,-,28.07,-,-
1079,2012-12-30,47,56,82,29,33,10,39.18,44,-,0.00,0.03,-,19.41,-,-,28,-,-,13,-,-,19.41,-,-,23,-,-,10,-,-,28.47,-,-
1080,2012-12-28,40,56,81,25,33,6,32.02,44,-,0.00,0.04,-,26.49,-,-,37,-,-,0,-,-,26.49,-,-,22,-,-,10,-,-,28.37,-,-
1081,2013-1-1,43,56,82,29,33,9,36.35,44,-,0.00,0.03,-,25.46,-,-,39,-,-,20,-,-,25.46,-,-,17,-,-,10,-,-,28.41,-,-
1082,2012-12-27,49,56,77,26,33,10,36.48,44,-,0.00,0.04,-,22.33,-,-,29,-,-,19,-,-,22.33,-,-,21,-,-,10,-,-,28.14,-,-
1083,2012-12-31,63,56,85,39,33,9,49.97,44,-,0.00,0.04,-,39.06,-,-,49,-,-,0,-,-,39.06,-,-,25,-,-,10,-,-,28.19,-,-
1084,2012-12-29,48,56,78,19,33,5,32.73,44,-,0.00,0.04,-,15.18,-,-,19,-,-,11,-,-,15.18,-,-,9,-,-,10,-,-,28.55,-,-
1085,2013-1-3,44,56,86,20,33,--,34.5,44,-,0.00,0.04,-,20.64,-,-,26,-,-,16,-,-,20.64,-,-,6,-,-,10,-,-,28.59,-,-
1086,2013-1-2,47,56,82,25,33,7,33.91,44,-,0.00,0.03,-,21.95,-,-,24,-,-,20,-,-,21.95,-,-,7,-,-,10,-,-,28.46,-,-
1087,2013-1-4,39,56,79,32,33,-9,35.44,44,-,0.00,0.02,-,14.54,-,-,34,-,-,0,-,-,14.54,-,-,10,-,-,10,-,-,28.59,-,-
1088,2012-12-26,33,56,81,19,33,16,24.2,44,-,0.00,0.04,-,14.48,-,-,19,-,-,10,-,-,14.48,-,-,17,-,-,10,-,-,28.41,-,-
1089,2013-1-8,50,56,88,35,33,-3,45.13,44,-,0.00,0.03,-,41.6,-,-,48,-,-,0,-,-,41.6,-,-,10,-,-,10,-,-,28.19,-,-
1090,2013-1-14,41,57,82,21,33,-2,29.32,45,-,0.00,0.02,-,15.77,-,-,19,-,-,13,-,-,15.77,-,-,10,-,-,10,-,-,28.43,-,-
1091,2013-1-11,71,56,82,50,33,1,58.78,45,-,0.00,0.02,-,45.48,-,-,51,-,-,40,-,-,45.48,-,-,26,-,-,10,-,-,27.99,-,-
1092,2013-1-7,52,56,78,28,33,3,40.35,44,-,0.00,0.03,-,24.61,-,-,30,-,-,20,-,-,24.61,-,-,15,-,-,10,-,-,28.39,-,-
1093,2013-1-10,60,56,77,45,33,6,48.5,45,-,0.00,0.03,-,32.21,-,-,49,-,-,0,-,-,32.21,-,-,17,-,-,10,-,-,28.12,-,-
1094,2013-1-9,50,56,84,44,33,6,46.35,44,-,0.00,0.03,-,42.26,-,-,50,-,-,0,-,-,42.26,-,-,24,-,-,10,-,-,28.25,-,-
1095,2013-1-13,38,57,78,24,33,8,29.18,45,-,0.00,0.03,-,17.64,-,-,20,-,-,15,-,-,17.64,-,-,17,-,-,10,-,-,28.38,-,-
1096,2013-1-6,55,56,83,25,33,6,38.74,44,-,0.00,0.03,-,21.13,-,-,25,-,-,18,-,-,21.13,-,-,9,-,-,10,-,-,28.55,-,-
1097,2013-1-12,60,56,82,32,33,-1,46.08,45,-,0.00,0.03,-,29.84,-,-,51,-,-,0,-,-,29.84,-,-,22,-,-,10,-,-,28.13,-,-
1098,2013-1-5,58,56,85,34,33,3,42,44,-,0.00,0.03,-,24.38,-,-,34,-,-,0,-,-,24.38,-,-,16,-,-,10,-,-,28.43,-,-
1099,2013-1-19,70,57,87,42,33,2,53.36,45,-,0.00,0.03,-,18.41,-,-,33,-,-,0,-,-,18.41,-,-,18,-,-,10,-,-,28.29,-,-
1100,2013-1-15,37,57,81,23,33,-5,29.23,45,-,0.00,0.04,-,16.32,-,-,19,-,-,14,-,-,16.32,-,-,16,-,-,10,-,-,28.39,-,-
1101,2013-1-18,62,57,81,29,33,-2,45.87,45,-,0.00,0.03,-,27.91,-,-,33,-,-,0,-,-,27.91,-,-,18,-,-,10,-,-,28.57,-,-
1102,2013-1-24,80,57,83,49,33,4,63.71,45,-,0.00,0.03,-,48.71,-,-,55,-,-,41,-,-,48.71,-,-,14,-,-,10,-,-,28.26,-,-
1103,2013-1-23,76,57,89,48,33,8,59.58,45,-,0.00,0.04,-,49.25,-,-,54,-,-,44,-,-,49.25,-,-,17,-,-,10,-,-,28.33,-,-
1104,2013-1-20,68,57,82,35,33,10,48.91,45,-,0.00,0.04,-,29.57,-,-,35,-,-,0,-,-,29.57,-,-,7,-,-,10,-,-,28.33,-,-
1105,2013-1-16,52,57,84,19,33,3,35.18,45,-,0.00,0.03,-,19.5,-,-,29,-,-,13,-,-,19.5,-,-,20,-,-,10,-,-,28.41,-,-
1106,2013-1-17,58,57,80,30,33,-1,43.39,45,-,0.00,0.03,-,27.96,-,-,30,-,-,26,-,-,27.96,-,-,13,-,-,10,-,-,28.6,-,-
1107,2013-1-21,49,57,83,32,33,4,39.91,45,-,0.00,0.04,-,25.43,-,-,31,-,-,22,-,-,25.43,-,-,15,-,-,10,-,-,28.44,-,-
1108,2013-1-22,66,57,85,30,33,6,47.96,45,-,0.00,0.04,-,35,-,-,50,-,-,25,-,-,35,-,-,22,-,-,10,-,-,28.38,-,-
1109,2013-1-31,65,58,90,32,34,8,48.04,46,-,0.00,0.04,-,16.17,-,-,24,-,-,11,-,-,16.17,-,-,20,-,-,10,-,-,28.33,-,-
1110,2013-1-29,69,58,84,48,34,8,63.04,46,-,0.00,0.04,-,43.71,-,-,63,-,-,17,-,-,43.71,-,-,33,-,-,10,-,-,27.91,-,-
1111,2013-1-28,79,58,82,58,34,10,67.79,46,-,0.00,0.03,-,58.58,-,-,62,-,-,55,-,-,58.58,-,-,24,-,-,10,-,-,28.07,-,-
1112,2013-2-1,67,58,89,32,34,1,49.14,46,-,0.00,0.04,-,28.59,-,-,37,-,-,24,-,-,28.59,-,-,17,-,-,10,-,-,28.43,-,-
1113,2013-1-25,52,58,84,39,33,8,46.04,46,-,0.00,0.04,-,35.43,-,-,41,-,-,33,-,-,35.43,-,-,15,-,-,10,-,-,28.31,-,-
1114,2013-2-2,65,58,82,41,34,-7,51.95,46,-,0.00,0.05,-,28.68,-,-,43,-,-,0,-,-,28.68,-,-,16,-,-,10,-,-,28.44,-,-
1115,2013-1-26,66,58,86,36,34,10,51.35,46,-,0.00,0.04,-,36.7,-,-,55,-,-,0,-,-,36.7,-,-,18,-,-,10,-,-,28.28,-,-
1116,2013-1-30,51,58,82,35,34,5,42.7,46,-,0.00,0.04,-,16.96,-,-,29,-,-,9,-,-,16.96,-,-,24,-,-,10,-,-,28.25,-,-
1117,2013-1-27,75,58,84,57,34,5,63.7,46,-,0.00,0.04,-,53.89,-,-,56,-,-,52,-,-,53.89,-,-,25,-,-,10,-,-,28.12,-,-
1118,2013-2-3,67,58,82,31,34,7,50.71,46,-,0.00,0.04,-,27.38,-,-,46,-,-,0,-,-,27.38,-,-,20,-,-,10,-,-,28.44,-,-
1119,2013-2-4,74,59,85,52,35,6,62.86,47,-,0.00,0.04,-,40.67,-,-,48,-,-,30,-,-,40.67,-,-,18,-,-,10,-,-,28.02,-,-
1120,2013-2-9,63,59,87,50,35,9,56.47,47,-,0.00,0.05,-,45.93,-,-,58,-,-,0,-,-,45.93,-,-,29,-,-,10,-,-,28.13,-,-
1121,2013-2-5,74,59,83,36,35,9,53.64,47,-,0.00,0.04,-,25.27,-,-,45,-,-,0,-,-,25.27,-,-,10,-,-,10,-,-,28.12,-,-
1122,2013-2-11,58,60,91,41,36,1,49.14,48,-,0.00,0.06,-,31.32,-,-,40,-,-,24,-,-,31.32,-,-,15,-,-,10,-,-,28.21,-,-
1123,2013-2-10,65,59,87,40,36,11,54.68,48,-,0.00,0.05,-,18.95,-,-,50,-,-,12,-,-,18.95,-,-,21,-,-,10,-,-,28.11,-,-
1124,2013-2-12,54,60,87,37,36,-6,44.5,48,-,0.00,0.05,-,35.64,-,-,46,-,-,0,-,-,35.64,-,-,23,-,-,10,-,-,28.23,-,-
1125,2013-2-7,68,59,86,48,35,-2,59.41,47,-,0.00,0.05,-,45.09,-,-,55,-,-,36,-,-,45.09,-,-,23,-,-,10,-,-,28.28,-,-
1126,2013-2-13,60,60,84,31,36,3,44.35,48,-,0.00,0.05,-,23.61,-,-,31,-,-,0,-,-,23.61,-,-,10,-,-,10,-,-,28.26,-,-
1127,2013-2-6,77,59,84,52,35,9,60.67,47,-,0.00,0.04,-,50.6,-,-,54,-,-,44,-,-,50.6,-,-,15,-,-,10,-,-,28.08,-,-
1128,2013-2-8,62,59,84,35,35,-5,49.05,47,-,0.00,0.04,-,20.14,-,-,36,-,-,0,-,-,20.14,-,-,10,-,-,10,-,-,28.36,-,-
1129,2013-2-15,49,60,89,30,37,--,41.96,49,-,0.00,0.05,-,22.27,-,-,35,-,-,0,-,-,22.27,-,-,17,-,-,10,-,-,28.5,-,-
1130,2013-2-14,67,60,88,38,36,5,51.9,48,-,0.00,0.05,-,22.19,-,-,29,-,-,17,-,-,22.19,-,-,15,-,-,10,-,-,28.17,-,-
1131,2013-2-18,67,61,85,46,37,10,58.04,49,-,0.00,0.05,-,35.09,-,-,50,-,-,21,-,-,35.09,-,-,26,-,-,10,-,-,28.21,-,-
1132,2013-2-21,63,62,92,41,38,15,49.53,50,-,0.00,0.05,-,37.9,-,-,48,-,-,24,-,-,37.9,-,-,30,-,-,10,-,-,28.04,-,-
1133,2013-2-20,46,62,86,43,38,16,44.45,50,-,0.00,0.05,-,40.23,-,-,43,-,-,37,-,-,40.23,-,-,22,-,-,10,-,-,28.18,-,-
1134,2013-2-19,61,61,88,40,38,19,48.95,49,-,0.00,0.05,-,25.4,-,-,40,-,-,16,-,-,25.4,-,-,21,-,-,10,-,-,28.35,-,-
1135,2013-2-22,50,62,93,27,38,16,37.71,50,-,0.00,0.05,-,23.67,-,-,28,-,-,19,-,-,23.67,-,-,16,-,-,10,-,-,28.24,-,-
1136,2013-2-17,72,61,84,47,37,11,58.33,49,-,0.00,0.05,-,25.1,-,-,39,-,-,16,-,-,25.1,-,-,28,-,-,10,-,-,28.2,-,-
1137,2013-2-16,64,61,86,25,37,-4,44.48,49,-,0.00,0.05,-,20.76,-,-,25,-,-,18,-,-,20.76,-,-,15,-,-,10,-,-,28.52,-,-
1138,2013-2-23,63,62,90,26,39,13,43.91,50,-,0.00,0.05,-,22.96,-,-,29,-,-,16,-,-,22.96,-,-,16,-,-,10,-,-,28.19,-,-
1139,2013-2-24,73,63,91,43,39,14,57.71,51,-,0.00,0.04,-,39.13,-,-,52,-,-,0,-,-,39.13,-,-,28,-,-,10,-,-,27.92,-,-
1140,2013-2-27,55,63,89,32,40,16,42.96,52,-,0.00,0.06,-,23.58,-,-,31,-,-,0,-,-,23.58,-,-,24,-,-,10,-,-,28.38,-,-
1141,2013-2-28,57,64,88,24,40,10,42.04,52,-,0.00,0.05,-,21.74,-,-,29,-,-,17,-,-,21.74,-,-,15,-,-,10,-,-,28.44,-,-
1142,2013-3-5,55,65,93,36,41,16,45.95,53,-,0.00,0.06,-,14.2,-,-,29,-,-,0,-,-,14.2,-,-,29,-,-,10,-,-,28.49,-,-
1143,2013-2-25,60,63,94,36,39,9,40.66,51,-,0.00,0.06,-,28.21,-,-,54,-,-,0,-,-,28.21,-,-,32,-,-,10,-,-,27.99,-,-
1144,2013-3-4,85,65,89,56,41,16,71.26,53,-,0.00,0.06,-,23.57,-,-,41,-,-,14,-,-,23.57,-,-,29,-,-,10,-,-,27.94,-,-
1145,2013-3-2,65,64,93,31,41,10,45.05,52,-,0.00,0.06,-,27,-,-,29,-,-,23,-,-,27,-,-,10,-,-,10,-,-,28.54,-,-
1146,2013-3-3,79,65,90,48,41,11,64.74,53,-,0.00,0.05,-,22,-,-,27,-,-,17,-,-,22,-,-,28,-,-,10,-,-,28.27,-,-
1147,2013-2-26,58,63,93,31,39,16,43.77,51,-,0.00,0.05,-,25.91,-,-,28,-,-,24,-,-,25.91,-,-,17,-,-,10,-,-,28.06,-,-
1148,2013-3-1,59,64,95,29,40,10,43.9,52,-,0.00,0.05,-,21.95,-,-,26,-,-,16,-,-,21.95,-,-,26,-,-,10,-,-,28.43,-,-
1149,2013-3-12,68,67,93,49,43,12,56.48,55,-,0.00,0.06,-,23.57,-,-,28,-,-,18,-,-,23.57,-,-,23,-,-,10,-,-,28.4,-,-
1150,2013-3-14,80,68,91,50,44,18,64.14,56,-,0.00,0.05,-,37.14,-,-,43,-,-,34,-,-,37.14,-,-,20,-,-,10,-,-,28.36,-,-
1151,2013-3-15,84,68,88,58,44,22,70.3,56,-,0.00,0.06,-,40.17,-,-,48,-,-,35,-,-,40.17,-,-,23,-,-,10,-,-,28.21,-,-
1152,2013-3-7,72,66,88,49,42,17,60.52,54,-,0.00,0.06,-,28.33,-,-,45,-,-,0,-,-,28.33,-,-,23,-,-,10,-,-,28.21,-,-
1153,2013-3-9,76,66,94,63,42,19,67.67,54,-,0.00,0.06,-,49.88,-,-,58,-,-,26,-,-,49.88,-,-,26,-,-,10,-,-,27.95,-,-
1154,2013-3-10,60,67,94,41,43,12,50.3,55,-,0.00,0.05,-,22.45,-,-,28,-,-,15,-,-,22.45,-,-,26,-,-,10,-,-,28.23,-,-
1155,2013-3-13,72,68,95,33,43,20,51.26,56,-,0.00,0.06,-,23.32,-,-,33,-,-,0,-,-,23.32,-,-,17,-,-,10,-,-,28.49,-,-
1156,2013-3-8,65,66,93,57,42,17,62,54,-,0.00,0.06,-,56.24,-,-,59,-,-,49,-,-,56.24,-,-,26,-,-,10,-,-,28.17,-,-
1157,2013-3-6,62,65,90,26,42,16,45.27,54,-,0.00,0.06,-,12.23,-,-,17,-,-,9,-,-,12.23,-,-,18,-,-,10,-,-,28.51,-,-
1158,2013-3-11,70,67,92,28,43,9,48.35,55,-,0.00,0.05,-,16.75,-,-,22,-,-,11,-,-,16.75,-,-,12,-,-,10,-,-,28.26,-,-
1159,2013-3-23,67,71,87,45,46,23,51.59,58,-,0.00,0.06,-,45.51,-,-,51,-,-,39,-,-,45.51,-,-,31,-,-,10,-,-,27.97,-,-
1160,2013-3-24,51,71,93,30,46,26,41.16,59,-,0.00,0.06,-,22.12,-,-,43,-,-,12,-,-,22.12,-,-,29,-,-,10,-,-,28.32,-,-
1161,2013-3-18,68,69,95,53,45,18,60.57,57,-,0.00,0.06,-,39.22,-,-,44,-,-,35,-,-,39.22,-,-,24,-,-,10,-,-,28.08,-,-
1162,2013-3-16,90,69,91,60,44,20,73.35,56,-,0.00,0.06,-,40.48,-,-,49,-,-,30,-,-,40.48,-,-,25,-,-,10,-,-,27.92,-,-
